harvest_year,strip,section,plot,section_1926-67,fertilizer_code,cropping,year_of_wheat,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,castor_meal_n_applied,castor_meal_date,n_factor_level,n_timing,autumn_n_kg/ha,autumn_n_date,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,spring3_n_kg/ha,spring3_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,survey_date,Aethusa cynapium,Agrostis gigantea,Alopecurus myosuroides,Anagallis arvensis,Aphanes arvensis,Arenaria serpyllifolia,Atriplex patula,Avena fatua,Hordeum vulgare,Bromus commutatus,Bromus secalinus,Capsella bursa-pastoris,Cerastium fontanum,Chenopodium album,Cirsium arvense,Convolvulus arvensis,Elymus repens,Equisetum arvense,Euphorbia exigua,Fallopia convolvulus,Fumaria officinalis,Galeopsis tetrahit,Galium aparine,Galium tricornutum,Geranium dissectum,Juncus bufonius,Lamium purpureum,Lathyrus pratensis,Legousia hybrida,Lithospermum arvense,Medicago lupulina,Minuartia hybrida,Myosotis arvensis,Odontites verna,Papaver argemone,Papaver rhoeas,Poa annua,Poa trivialis,Polygonum aviculare,Ranunculus arvensis,Rumex obtusifolius,Scandix pecten-veneris,Senecio vulgaris,Sinipas arvensis,Sisymbrium officinale,Sonchus arvensis,Stellaria media,Trifolium sp.,Tripleurospermum inodorum,Tussilago farfara,Umbelliferae,Urtica dioica,Valerianella dentata,Veronica arvensis,Veronica hederifolia,Veronica persica,Veronica sp.,Vicia Fabia,Vicia sativa,Viola arvensis,sow_date,harvest_date,cultivar,total_grain,cleaned_grain,straw,%_weed_seeds,weed_seed_weight,notes_id
1992,5,8,5\8,VA,PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,Mg,30,1991-10-07,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,25.000,0.000,0.000,1.000,0.000,9.000,0.000,0.000,0.000,0.000,0,23.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,25.000,0.000,1991-10-15,1992-08-06,Apollo,2.390,1.460,*,38.912,0.930,"38,39"
1992,6,8,6\8,VA,N1PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N1,mid_spring,0,*,0,*,48,1992-04-10,0,*,48,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,Mg,30,1991-10-07,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,7.000,0.000,14.000,0.000,0.000,1.000,0.000,0,24.000,0.000,0.000,0.000,0.000,10.000,0.000,14.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,6.000,0.000,25.000,0.000,1991-10-15,1992-08-06,Apollo,2.780,2.500,*,10.072,0.280,"38,39"
1992,7,8,7\8,VA,N2PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1992-04-10,0,*,96,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,Mg,30,1991-10-07,*,0.000,0.000,25.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,2.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,1.000,1.000,0,20.000,0.000,0.000,0.000,0.000,5.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,21.000,0.000,1991-10-15,1992-08-06,Apollo,3.670,3.370,*,8.174,0.300,"38,39"
1992,8,8,8\8,VA,N3PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N3,mid_spring,0,*,0,*,144,1992-04-10,0,*,144,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,Mg,30,1991-10-07,*,0.000,0.000,25.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,1.000,3.000,0,25.000,0.000,0.000,0.000,0.000,19.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,1991-10-15,1992-08-06,Apollo,4.690,4.520,*,3.625,0.170,"38,39"
1992,9,8,9\8,VA,N4PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,1992-04-10,0,*,192,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,Mg,30,1991-10-07,*,0.000,0.000,25.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,3.000,0,11.000,0.000,0.000,0.000,0.000,8.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,1991-10-15,1992-08-06,Apollo,5.100,4.950,*,2.941,0.150,"38,39"
1992,10,8,10\8,VA,N2,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1992-04-10,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,6.000,24.000,4.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,13.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,5.000,0.000,0.000,10.000,0.000,7.000,0.000,0.000,18.000,10.000,0,23.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,1991-10-15,1992-08-06,Apollo,2.240,2.150,*,4.018,0.090,*
1992,11,8,11\8,VA,N2P,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1992-04-10,0,*,96,P,35.000,1991-09-30,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,20.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,16.000,0.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,16.000,0.000,15.000,0.000,0.000,4.000,0.000,0,15.000,0.000,0.000,0.000,0.000,1.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1991-10-15,1992-08-06,Apollo,3.510,3.420,*,2.564,0.090,*
1992,12,8,12\8,VA,N2PNa*,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1992-04-10,0,*,96,P,35.000,1991-09-30,nil,0,*,Na*,55,1991-10-07,nil,0,*,*,0.000,0.000,25.000,0.000,23.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,2.000,0.000,5.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1.000,0.000,0.000,6.000,0.000,23.000,0.000,0.000,7.000,1.000,0,14.000,0.000,0.000,0.000,0.000,4.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,1991-10-15,1992-08-06,Apollo,3.020,2.960,*,1.987,0.060,*
1992,13,8,13\8,VA,N2PK,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1992-04-10,0,*,96,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,nil,0,*,*,0.000,0.000,24.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1.000,0.000,0.000,4.000,0.000,10.000,0.000,0.000,3.000,0.000,0,21.000,0.000,0.000,0.000,0.000,1.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,4.000,1991-10-15,1992-08-06,Apollo,2.870,2.470,*,13.937,0.400,*
1992,14,8,14\8,VA,N2PKMg*,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1992-04-10,0,*,96,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,Mg*,30,1991-10-07,*,0.000,0.000,25.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,1.000,0.000,0.000,3.000,0.000,14.000,0.000,0.000,0.000,8.000,0,23.000,0.000,0.000,0.000,0.000,3.000,0.000,21.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,1991-10-15,1992-08-06,Apollo,2.840,2.100,*,26.056,0.740,*
1992,15,8,15\8,VA,N5PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N5,mid_spring,0,*,0,*,240,1992-04-10,0,*,240,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,Mg,30,1991-10-07,*,0.000,0.000,25.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0,16.000,0.000,0.000,0.000,0.000,11.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1991-10-15,1992-08-06,Apollo,4.530,4.410,*,2.649,0.120,"38,39"
1992,16,8,16\8,VA,N6PKMg,winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N6,mid_spring,0,*,0,*,288,1992-04-10,0,*,288,P,35.000,1991-09-30,K,90,1991-10-07,nil,0,*,Mg,30,1991-10-07,*,0.000,0.000,25.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,1.000,0,2.000,0.000,0.000,0.000,0.000,17.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,1.000,1991-10-15,1992-08-06,Apollo,4.790,4.600,*,3.967,0.190,"38,39"
1992,17,8,17\8,VA,N1+3 1/2[PKMg],winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N1+3,autumn_&_spring,48,1991-10-10,0,*,144,1992-04-10,0,*,192,1/2 P,17.500,1991-09-30,1/2 K,45,1991-10-07,nil,0,*,1/2 Mg,15,1991-10-07,*,0.000,0.000,25.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0,5.000,0.000,0.000,0.000,0.000,5.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,1991-10-15,1992-08-06,Apollo,3.430,2.690,*,21.574,0.740,6
1992,18,8,18\8,VA,N0+3 1/2[PKMg],winter wheat,4.000,winter wheat,nil,0,*,*,*,*,N0+3,mid_spring,0,*,0,*,144,1992-04-10,0,*,144,1/2 P,17.500,1991-09-30,1/2 K,45,1991-10-07,nil,0,*,1/2 Mg,15,1991-10-07,*,2.000,0.000,25.000,0.000,4.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,4.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,1.000,0.000,0,4.000,0.000,0.000,0.000,0.000,11.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,25.000,12.000,1991-10-15,1992-08-06,Apollo,2.670,1.810,*,32.210,0.860,6
1992,19,8,19\8,VA,(C) ,winter wheat,4.000,winter wheat,nil,0,*,(C) ,0.000,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,25.000,19.000,1.000,23.000,0.000,23.000,0.000,0.000,3.000,0.000,1,7.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,18.000,21.000,1991-10-15,1992-08-06,Apollo,3.120,2.800,*,10.256,0.320,*
1993,21,8,21\8,VA,FYM N2,winter wheat,5.000,winter wheat,FYM,35,1992-10-14,*,*,*,N2,mid_spring,0,*,0,*,96,1993-04-20,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,1.000,0.000,25.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,6.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,2.000,0.000,0,3.000,0.000,0.000,0.000,0.000,12.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,25.000,3.000,2.000,0.000,0.000,0.000,1992-11-06,1993-08-17,Apollo,3.980,3.750,*,5.779,0.230,45
1993,22,8,22\8,VA,FYM,winter wheat,5.000,winter wheat,FYM,35,1992-10-14,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,10.000,0.000,4.000,0.000,0.000,25.000,0.000,0.000,2.000,0.000,0,20.000,0.000,0.000,0.000,0.000,4.000,0.000,24.000,0.000,0.000,0.000,1.000,0.000,9.000,2.000,3.000,0.000,25.000,0.000,1992-11-06,1993-08-17,Apollo,2.520,1.510,*,40.079,1.010,46
1993,3,8,3\8,VA,Nil,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,2.000,0.000,11.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,25.000,1.000,0.000,0.000,0.000,25.000,0.000,0.000,1.000,6.000,0,23.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,7.000,0.000,1.000,0.000,0.000,0.000,7.000,0.000,1992-11-06,1993-08-17,Apollo,1.010,0.740,*,26.733,0.270,*
1993,5,8,5\8,VA,PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,Mg,0,*,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,25.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,1.000,0,15.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,1.000,3.000,4.000,0.000,0.000,25.000,0.000,1992-11-06,1993-08-17,Apollo,2.310,1.410,*,38.961,0.900,38
1993,6,8,6\8,VA,N1PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N1,mid_spring,0,*,0,*,48,1993-04-20,0,*,48,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,Mg,0,*,*,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,24.000,0.000,1.000,0.000,0.000,25.000,0.000,0.000,6.000,19.000,0,23.000,0.000,0.000,0.000,0.000,2.000,0.000,6.000,0.000,0.000,0.000,0.000,2.000,9.000,9.000,3.000,0.000,25.000,0.000,1992-11-06,1993-08-17,Apollo,2.310,1.950,*,15.584,0.360,38
1993,7,8,7\8,VA,N2PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1993-04-20,0,*,96,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,Mg,0,*,*,1.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,14.000,0.000,0.000,2.000,1.000,25.000,0.000,0.000,5.000,11.000,0,23.000,0.000,0.000,0.000,0.000,6.000,0.000,21.000,0.000,0.000,0.000,0.000,3.000,9.000,18.000,1.000,0.000,25.000,0.000,1992-11-06,1993-08-17,Apollo,3.160,2.800,*,11.392,0.360,38
1993,8,8,8\8,VA,N3PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N3,mid_spring,0,*,0,*,144,1993-04-20,0,*,144,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,Mg,0,*,*,0.000,0.000,25.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,3.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,2.000,0.000,0,18.000,0.000,0.000,0.000,0.000,19.000,0.000,24.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,0.000,0.000,14.000,0.000,1992-11-06,1993-08-17,Apollo,2.970,2.730,*,8.081,0.240,38
1993,9,8,9\8,VA,N4PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,1993-04-20,0,*,192,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,Mg,0,*,*,1.000,0.000,25.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,6.000,0.000,0.000,0.000,0.000,2.000,0.000,25.000,0.000,0.000,3.000,0.000,0,11.000,0.000,0.000,0.000,0.000,10.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,1.000,0.000,1992-11-06,1993-08-17,Apollo,3.260,3.200,*,1.840,0.060,38
1993,10,8,10\8,VA,N2,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1993-04-20,0,*,96,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,4.000,20.000,25.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,18.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,6.000,0.000,0.000,2.000,2.000,24.000,0.000,0.000,14.000,1.000,0,25.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,1992-11-06,1993-08-17,Apollo,0.980,0.950,*,3.061,0.030,*
1993,11,8,11\8,VA,N2P,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1993-04-20,0,*,96,P,35.000,1992-10-08,nil,0,*,nil,0,*,nil,0,*,*,0.000,0.000,25.000,0.000,7.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,9.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,9.000,0.000,0,18.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,1992-11-06,1993-08-17,Apollo,0.770,0.740,*,3.896,0.030,*
1993,12,8,12\8,VA,N2PNa*,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1993-04-20,0,*,96,P,35.000,1992-10-08,nil,0,*,Na*,55,1992-10-13,nil,0,*,*,0.000,0.000,25.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,4.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,5.000,2.000,0,11.000,0.000,0.000,0.000,1.000,5.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,6.000,0.000,1992-11-06,1993-08-17,Apollo,0.860,0.840,*,2.326,0.020,*
1993,13,8,13\8,VA,N2PK,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1993-04-20,0,*,96,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,nil,0,*,*,1.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,7.000,0.000,0.000,1.000,1.000,25.000,0.000,0.000,10.000,5.000,0,9.000,0.000,0.000,0.000,0.000,2.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,25.000,5.000,1992-11-06,1993-08-17,Apollo,1.670,1.380,*,17.365,0.290,*
1993,14,8,14\8,VA,N2PKMg*,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,1993-04-20,0,*,96,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,Mg*,30,1992-10-13,*,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,1.000,0.000,0.000,1.000,0.000,25.000,0.000,0.000,5.000,15.000,0,17.000,0.000,0.000,0.000,0.000,4.000,0.000,23.000,0.000,0.000,0.000,2.000,0.000,3.000,0.000,0.000,0.000,25.000,3.000,1992-11-06,1993-08-17,Apollo,1.180,0.870,*,26.271,0.310,*
1993,15,8,15\8,VA,N5PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N5,mid_spring,0,*,0,*,240,1993-04-20,0,*,240,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,Mg,0,*,*,0.000,0.000,25.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,3.000,0,6.000,0.000,0.000,0.000,0.000,10.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,6.000,0.000,1992-11-06,1993-08-17,Apollo,2.230,2.110,*,5.381,0.120,38
1993,16,8,16\8,VA,N6PKMg,winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N6,mid_spring,0,*,0,*,288,1993-04-20,0,*,288,P,35.000,1992-10-08,K,90,1992-10-13,nil,0,*,Mg,0,*,*,12.000,0.000,25.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,10.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,9.000,13.000,0.000,0.000,24.000,0.000,1992-11-06,1993-08-17,Apollo,2.640,2.410,*,8.712,0.230,38
1993,17,8,17\8,VA,N0+3 1/2[PKMg],winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N0+3,mid_spring,0,*,0,*,144,1993-04-20,0,*,144,1/2 P,17.500,1992-10-08,1/2 K,45,1992-10-13,nil,0,*,1/2 Mg,0,*,*,2.000,0.000,25.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,3.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,1.000,0,4.000,0.000,0.000,0.000,0.000,1.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,1.000,0.000,25.000,0.000,1992-11-06,1993-08-17,Apollo,1.960,1.680,*,14.286,0.280,6
1993,18,8,18\8,VA,N1+3 1/2[PKMg],winter wheat,5.000,winter wheat,nil,0,*,*,*,*,N1+3,autumn_&_spring,48,1992-10-08,0,*,144,1993-04-20,0,*,192,1/2 P,17.500,1992-10-08,1/2 K,45,1992-10-13,nil,0,*,1/2 Mg,0,*,*,0.000,0.000,25.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,1,3.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,0.000,0.000,25.000,8.000,1992-11-06,1993-08-17,Apollo,2.520,2.020,*,19.841,0.500,6
