harvest_year,strip,section,plot,section_1968onwards,fertilizer_code,cropping,fym_factor_level,fym_applied,fym_date,rape_cake_factor_level,rapecake_n_applied,rape_cake_date,n_factor_level,n_timing,autumn_n_kg,autumn_n_date,spring1_n_kg,spring1_n_date,spring2_n_kg,spring2_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,area,grain,straw,note
1959,9,III,9\III,"4,5",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1959-04-27,0,*,48,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.017,1.950,2.210,*
1959,10,III,10\III,"4,5",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.017,2.360,1.870,*
1959,11,III,11\III,"4,5",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.017,2.070,1.540,*
1959,12,III,12\III,"4,5",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,Na*,57,1958-12-04,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.017,2.680,2.060,*
1959,13,III,13\III,"4,5",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,K,90,1958-12-04,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.017,2.580,2.570,*
1959,14,III,14\III,"4,5",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,nil,0,*,Mg*,31,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.017,2.760,2.150,*
1959,15,III,15\III,"4,5",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1958-12-04,0,*,0,*,96,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.017,2.520,2.440,*
1959,16,III,16\III,"4,5",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1959-04-27,48,1959-05-06,96,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.017,3.490,3.420,*
1959,17,III,17\III,"4,5",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.017,1.420,0.490,*
1959,18,III,18\III,"4,5",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.017,3.010,2.660,*
1959,19,III,19\III,"4,5",C,wheat,nil,0,*,C,96,1958-12-04,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.017,2.650,2.160,*
1959,21,IV,21\IV,"6,7",FYM,fallow,FYM,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,1
1959,22,IV,22\IV,"6,7",FYM,fallow,FYM,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,2
1959,3,IV,3\IV,"6,7",Nil,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1959,5,IV,5\IV,"6,7",PKNaMg,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1959,6,IV,6\IV,"6,7",N1PKNaMg,fallow,nil,0,*,nil,0,*,N1,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1959,7,IV,7\IV,"6,7",N2PKNaMg,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1959,8,IV,8\IV,"6,7",N3PKNaMg,fallow,nil,0,*,nil,0,*,N3,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1959,9,IV,9\IV,"6,7",N1*PKNaMg,fallow,nil,0,*,nil,0,*,N1*,spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1959,10,IV,10\IV,"6,7",N2,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1959,11,IV,11\IV,"6,7",N2P,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1959,12,IV,12\IV,"6,7",N2PNa*,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,Na*,0,*,nil,0,*,*,*,fallow,*,*,*,*
1959,13,IV,13\IV,"6,7",N2PK,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1959,14,IV,14\IV,"6,7",N2PMg*,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,nil,0,*,Mg*,0,*,*,*,fallow,*,*,*,*
1959,15,IV,15\IV,"6,7",N2PKNaMg,fallow,nil,0,*,nil,0,*,N2,autumn,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1959,16,IV,16\IV,"6,7",N2*PKNaMg,fallow,nil,0,*,nil,0,*,N2*,spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1959,17,IV,17\IV,"6,7",PKNaMg,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1959,18,IV,18\IV,"6,7",N2,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1959,19,IV,19\IV,"6,7",C,fallow,nil,0,*,C,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1959,21,VA,21\VA,8,FYM,wheat,FYM,35,1958-11-10,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,3.300,4.740,1
1959,22,VA,22\VA,8,FYM,wheat,FYM,35,1958-11-10,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,3.580,3.430,2
1959,3,VA,3\VA,8,Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.020,0.000,*
1959,5,VA,5\VA,8,PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.550,3.330,*
1959,6,VA,6\VA,8,N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1958-12-04,24,1959-04-27,0,*,48,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.420,3.940,*
1959,7,VA,7\VA,8,N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.830,4.020,*
1959,8,VA,8\VA,8,N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1958-12-04,120,1959-04-27,0,*,144,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.370,3.260,*
1959,9,VA,9\VA,8,N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1959-04-27,0,*,48,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.810,2.620,*
1959,10,VA,10\VA,8,N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.490,1.640,*
1959,11,VA,11\VA,8,N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,0.970,1.820,*
1959,12,VA,12\VA,8,N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,Na*,57,1958-12-04,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.450,3.010,*
1959,13,VA,13\VA,8,N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,K,90,1958-12-04,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,0.920,2.470,*
1959,14,VA,14\VA,8,N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,nil,0,*,Mg*,31,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.080,2.130,*
1959,15,VA,15\VA,8,N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1958-12-04,0,*,0,*,96,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.610,2.920,*
1959,16,VA,16\VA,8,N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1959-04-27,48,1959-05-06,96,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.670,3.000,*
1959,17,VA,17\VA,8,PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.980,2.170,*
1959,18,VA,18\VA,8,N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,3.130,2.590,*
1959,19,VA,19\VA,8,C,wheat,nil,0,*,C,96,1958-12-04,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.640,3.150,*
1959,21,VB,21\VB,9,FYM,wheat,FYM,35,1958-11-10,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,3.370,4.630,1
1959,22,VB,22\VB,9,FYM,wheat,FYM,35,1958-11-10,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,3.470,3.970,2
1959,3,VB,3\VB,9,Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.810,1.650,*
1959,5,VB,5\VB,9,PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.290,3.130,*
1959,6,VB,6\VB,9,N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1958-12-04,24,1959-04-27,0,*,48,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.470,4.240,*
1959,7,VB,7\VB,9,N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.940,3.480,*
1959,8,VB,8\VB,9,N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1958-12-04,120,1959-04-27,0,*,144,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.140,3.730,*
1959,9,VB,9\VB,9,N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1959-04-27,0,*,48,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.650,2.970,*
1959,10,VB,10\VB,9,N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.670,1.500,*
1959,11,VB,11\VB,9,N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.480,2.870,*
1959,12,VB,12\VB,9,N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,Na*,57,1958-12-04,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.500,2.310,*
1959,13,VB,13\VB,9,N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,K,90,1958-12-04,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.700,2.050,*
1959,14,VB,14\VB,9,N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,P,35,1958-12-04,nil,0,*,nil,0,*,Mg*,31,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.590,2.320,*
1959,15,VB,15\VB,9,N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1958-12-04,0,*,0,*,96,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.120,3.380,*
1959,16,VB,16\VB,9,N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1959-04-27,48,1959-05-06,96,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.510,3.340,*
1959,17,VB,17\VB,9,PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1958-12-04,K,90,1958-12-04,Na,16,1958-12-04,Mg,11,1958-12-04,1958-12-08,1959-08-19,Squarehead's Master ,0.009,1.920,2.770,*
1959,18,VB,18\VB,9,N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1958-12-04,72,1959-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.790,4.550,*
1959,19,VB,19\VB,9,C,wheat,nil,0,*,C,96,1958-12-04,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1958-12-08,1959-08-19,Squarehead's Master ,0.009,2.510,3.030,*
1960,21,IA,21\IA,0,FYM,wheat,FYM,35,1959-09-21,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.720,3.170,1
1960,22,IA,22\IA,0,FYM,wheat,FYM,35,1959-09-21,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.470,2.340,2
1960,3,IA,3\IA,0,Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,1.390,1.410,*
1960,5,IA,5\IA,0,PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,1.480,1.840,*
1960,6,IA,6\IA,0,N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1959-10-07,24,1960-04-04,0,*,48,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,1.690,2.080,*
1960,7,IA,7\IA,0,N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.330,2.930,*
1960,8,IA,8\IA,0,N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1959-10-07,120,1960-04-04,0,*,144,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.720,3.700,*
1960,9,IA,9\IA,0,N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1960-04-04,0,*,48,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.290,3.370,*
1960,10,IA,10\IA,0,N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.610,2.990,*
1960,11,IA,11\IA,0,N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.410,2.850,*
1960,12,IA,12\IA,0,N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,nil,0,*,Na*,57,1959-10-07,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.600,3.460,*
1960,13,IA,13\IA,0,N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,K,90,1959-10-07,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.110,3.010,*
1960,14,IA,14\IA,0,N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,nil,0,*,nil,0,*,Mg*,31,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.610,2.700,*
1960,15,IA,15\IA,0,N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1959-10-07,0,*,0,*,96,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.340,3.490,*
1960,16,IA,16\IA,0,N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1960-04-04,48,1960-04-28,96,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.960,3.440,*
1960,17,IA,17\IA,0,N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,1.980,2.350,*
1960,18,IA,18\IA,0,PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,0.970,1.050,*
1960,19,IA,19\IA,0,C,wheat,nil,0,*,C,96,1959-10-07,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.004,2.370,3.040,*
1960,20,IA,20\IA,0,N2KNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,nil,0,*,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.004,1.840,2.340,3
1960,21,IB,21\IB,1,FYM,wheat,FYM,35,1959-09-21,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.100,3.760,1
1960,22,IB,22\IB,1,FYM,wheat,FYM,35,1959-09-21,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.120,4.760,2
1960,3,IB,3\IB,1,Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.009,1.400,1.820,*
1960,5,IB,5\IB,1,PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.009,1.490,2.570,*
1960,6,IB,6\IB,1,N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1959-10-07,24,1960-04-04,0,*,48,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.009,1.810,3.220,*
1960,7,IB,7\IB,1,N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.270,3.750,*
1960,8,IB,8\IB,1,N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1959-10-07,120,1960-04-04,0,*,144,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.900,4.870,*
1960,9,IB,9\IB,1,N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1960-04-04,0,*,48,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.120,3.580,*
1960,10,IB,10\IB,1,N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.380,2.910,*
1960,11,IB,11\IB,1,N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,nil,0,*,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.310,3.050,*
1960,12,IB,12\IB,1,N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,nil,0,*,Na*,57,1959-10-07,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.380,3.060,*
1960,13,IB,13\IB,1,N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,K,90,1959-10-07,nil,0,*,nil,0,*,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.140,2.590,*
1960,14,IB,14\IB,1,N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1959-10-07,72,1960-04-04,0,*,96,P,35,1959-10-07,nil,0,*,nil,0,*,Mg*,31,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.110,2.380,*
1960,15,IB,15\IB,1,N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1959-10-07,0,*,0,*,96,P,35,1959-10-07,K,90,1959-10-07,Na,16,1959-10-07,Mg,11,1959-10-07,1959-10-19,1960-08-31,Squarehead's Master ,0.009,2.040,3.660,*
